"","gene_id","prot_id","entrez_id","logFC","logCPM","LR","PValue","FDR"
"14119","Fbn2","NP_034311.2",14119,0.721463047811388,-2.26536954835481,1.09524743127206,0.29531146534986,0.674906581854204
"68617","Mtcl1","XP_006524912.1",68617,0.301808923767972,2.96815081095927,1.09521824945388,0.295317898777119,0.674906581854204
"68472","Tmem126b","NP_081010.1",68472,0.153388197564789,4.99941008033372,1.09520460361081,0.295320907202997,0.674906581854204
"66171","Pgls","NP_001281198.1",66171,0.287966060071258,4.31499406066149,1.09446419994044,0.295484198919658,0.675167098499106
"243725","Ppp1r9a","XP_006505134.1",243725,0.459918260728956,3.94884281919563,1.09348887973068,0.295699476756316,0.675546294187574
"231123","Haus3","NP_666271.1",231123,0.203687036383196,2.29944905155825,1.09292743433434,0.295823493131012,0.675716904923672
"22333","Vdac1","NP_035824.1",22333,-0.137692971128166,9.09958597269676,1.09231295862929,0.295959299681584,0.67588168463246
"66513","Tab1","NP_079885.2",66513,0.124443938905054,5.07562933985827,1.09211635669691,0.296002767960913,0.67588168463246
"18858","Pmp22","NP_001289186.1",18858,-0.178865323753447,2.88326534102684,1.09193135516209,0.296043678892387,0.67588168463246
"12036","Bcat2","XP_017177444.1",12036,0.183570889355673,6.22003555834895,1.09122955829908,0.296198939020465,0.676057658345874
"12580","Cdkn2c","NP_001288297.1",12580,-0.195919663024555,2.58894503285408,1.09112055891535,0.296223062571653,0.676057658345874
"114584","Clic1","NP_254279.1",114584,-0.189314738840525,6.44569217315211,1.09091373956797,0.29626884239135,0.676057658345874
"19017","Ppargc1a","XP_006503837.1",19017,-0.31906604691357,5.31423994744893,1.09067720972669,0.296321209803885,0.676064515987675
"216767","Mrpl22","XP_017169936.1",216767,-0.137232514230149,5.32752077475115,1.09010267460742,0.296448460617726,0.67624219130919
"17925","Myo9b","XP_006509629.1",17925,0.107215532766398,4.71781277953253,1.08980347659696,0.296514756196369,0.676261954659537
"18604","Pdk2","NP_598428.2",18604,-0.147332015096328,7.98458792594881,1.08961793503684,0.296555877605518,0.676261954659537
"57869","Adck2","XP_006506488.1",57869,0.125894140916077,3.78592215515059,1.0891862831453,0.296651572540253,0.676367560764325
"66795","Atg10","XP_011242853.1",66795,0.137531870767605,2.98290566826123,1.08870701077872,0.296757871104847,0.676497304036616
"13835","Epha1","NP_076069.2",13835,-0.210244604410379,3.86068217578641,1.08837370943746,0.296831823343603,0.67655327883408
"14251","Flot1","XP_006523720.1",14251,-0.145395815707661,5.4897098451412,1.08789755713955,0.296937512100344,0.676611133188754
"56717","Mtor","NP_064393.2",56717,0.143086433665027,6.40428833574103,1.08781423934758,0.296956010630666,0.676611133188754
"69109","Fam58b","NP_932106.1",69109,-0.173714237780492,4.09110044718935,1.08561260163465,0.297445363009083,0.677568090306875
"14375","Xrcc6","XP_011243758.1",14375,0.154344704059294,5.34369662282454,1.08529712016377,0.29751556905489,0.677568090306875
"16456","F11r","NP_766235.1",16456,-0.16518049847873,7.3641926613844,1.08509573085485,0.297560396593309,0.677568090306875
"19324","Rab1a","NP_033022.1",19324,0.146628994907027,7.62666118154821,1.08498004689905,0.297586150775354,0.677568090306875
"13667","Eif2b4","NP_034252.2",13667,-0.130856744688414,5.10391931583667,1.08481290089725,0.29762336677031,0.677568090306875
"19024","Ppfibp2","XP_017174376.1",19024,-0.137883581339124,5.13664258018517,1.08449473265023,0.297694225236179,0.677616770622355
"22627","Ywhae","NP_033562.3",22627,-0.112296440248175,8.49232996283469,1.08342483161049,0.297932659268154,0.677874994774063
"114642","Brdt","XP_011247701.1",114642,0.481347198596957,0.754462338552133,1.08322834779929,0.297976473556182,0.677874994774063
"73847","Fam110a","NP_666239.1",73847,0.22220789586629,3.54602830681074,1.08316614331642,0.297990346374004,0.677874994774063
"19184","Psmc5","NP_032976.1",19184,-0.162016614704147,6.70656155821925,1.08309754025564,0.298005647162284,0.677874994774063
"97387","Strn4","NP_598550.2",97387,-0.138332442764222,5.58408151240368,1.08134940319699,0.298395881341195,0.678580175340272
"20937","Suv39h1","NP_035644.1",20937,0.133321444746017,4.49491705502992,1.08126495801174,0.298414748545156,0.678580175340272
"20592","Kdm5d","XP_017174173.1",20592,0.165661063881242,5.65581544177932,1.08033285339854,0.298623106360894,0.678941245803255
"193736","Zbtb12","NP_942589.3",193736,-0.187222350966234,2.43724645194856,1.07977691930406,0.298747466022354,0.679007728604533
"67608","Narf","NP_080548.3",67608,-0.211538434348614,2.81077207292206,1.07970990412878,0.298762461477068,0.679007728604533
"319594","Hif1an","NP_795932.2",319594,0.135417464027163,5.80095971483862,1.07943569574942,0.298823828996356,0.679007728604533
"268706","Slc38a9","XP_006517733.1",268706,-0.154358395469108,3.46007618348067,1.07919489212523,0.298877733938278,0.679007728604533
"215001","Wfikkn1","NP_001093924.1",215001,0.324800417067018,-0.112724842341589,1.07888964082547,0.298946083748127,0.679007728604533
"58220","Pard6b","NP_067384.2",58220,0.234211113029763,5.70229588947247,1.07877214068753,0.298972398943852,0.679007728604533
"433693","Akirin2","NP_001007590.2",433693,-0.11235292598318,4.77751727546065,1.07865164773496,0.298999387501018,0.679007728604533
"215693","Zmat1","NP_780655.2",215693,0.186151669176333,2.36667141316055,1.07836590407899,0.299063402186813,0.679040510005072
"109254","Adtrp","XP_006516898.1",109254,-0.321008429353459,3.59975872310342,1.07780458152984,0.299189205701843,0.679213552344181
"56222","Cited4","NP_062509.1",56222,0.298053090262215,2.7705074222463,1.077337006579,0.299294050497412,0.679338965133006
"109785","Pgm3","NP_001157218.1",109785,0.12715664528448,5.29997385688858,1.07573538356279,0.299653542511842,0.68004223997385
"26362","Axl","NP_001177904.1",26362,0.162792187618113,3.18396080073405,1.07545471887816,0.299716596264986,0.680072647853752
"234344","Naf1","NP_001157036.1",234344,0.137300670884154,3.21121925528438,1.07482749553547,0.299857569163594,0.680180444700416
"170706","Tmem37","NP_062305.1",170706,-0.344174689718036,5.88662971297418,1.07445446360224,0.299941451217846,0.680180444700416
"72949","Ccnt2","NP_082675.1",72949,0.22028570661551,5.07621284067764,1.07442214349351,0.299948720320878,0.680180444700416
"233733","Galnt18","XP_006507721.1",233733,0.1332786727201,5.26600140898253,1.07428678423142,0.299979166383793,0.680180444700416
"73825","Ppp1r21","NP_082934.3",73825,-0.115732389672872,5.68616745282323,1.07413897545318,0.300012417233879,0.680180444700416
"320415","Gchfr","NP_796131.1",320415,0.327308708556763,4.16785446811341,1.07323124044216,0.300216724093789,0.680530991921307
"16582","Kifc3","XP_006530785.1",16582,-0.139388082940329,6.99869841425514,1.07282961430722,0.300307176561614,0.680623380802228
"244672","Cwf19l2","XP_006509928.1",244672,0.188599707358439,3.56192322706545,1.07176932317234,0.300546139366583,0.680849231905106
"56485","Slc2a5","XP_017175818.1",56485,-0.229681316744209,7.7343396841183,1.0716333988204,0.300576790987978,0.680849231905106
"74377","Hsf2bp","NP_083178.1",74377,0.323898267683791,-0.312007665840075,1.07142505267976,0.300623781902975,0.680849231905106
"66341","Eid3","NP_079775.2",66341,-0.288717448178794,2.40630059524134,1.07107842407549,0.300701982368433,0.680849231905106
"433091","Pnpla1","XP_006524648.1",433091,-0.332319230861119,-0.188243661579446,1.07099075204083,0.300721765598325,0.680849231905106
"66364","2310009A05Rik","NP_001295354.1",66364,-0.213834803927049,4.0211044911703,1.07074317320087,0.300777640918474,0.680849231905106
"52588","Tspan14","XP_017171570.1",52588,-0.12420974304395,6.3566900841072,1.07071519881199,0.300783955214879,0.680849231905106
"18777","Lypla1","XP_006495534.1",18777,-0.150627903028303,6.52347463427078,1.07062409654826,0.300804519732608,0.680849231905106
"17279","Melk","XP_006537703.1",17279,0.700683484797601,-2.24977782451772,1.06973680150536,0.301004903668404,0.680965776128624
"230459","Cyp2j13","NP_663523.2",230459,0.227966725632481,2.80525783061595,1.06960946291073,0.301033675532853,0.680965776128624
"108699","Chn1","NP_001160075.1",108699,0.439160865943713,5.20307288217915,1.06950616606166,0.301057017823869,0.680965776128624
"69241","Polr2d","XP_017173466.1",69241,-0.126798187393504,4.40444151155518,1.06939124581651,0.301082989429187,0.680965776128624
"213056","Fam126b","NP_766101.3",213056,-0.184444746074155,4.86781465460391,1.06908141474419,0.301153024644138,0.680965776128624
"70047","Trnt1","XP_006506644.1",70047,0.140536319451494,5.60906462491688,1.06907564006667,0.301154330170201,0.680965776128624
"224754","H2-M11","NP_808303.1",224754,-0.622435151954531,-2.23794391108674,1.06745758270161,0.301520424557762,0.68166120157939
"51944","Knstrn","XP_017174612.1",51944,0.386674034988498,-0.815055763916986,1.06727654561956,0.301561420879784,0.68166120157939
"14813","Grin2c","XP_011247041.1",14813,0.449558897188691,0.0493335533397617,1.06701562891617,0.301620518798111,0.681682281428865
"58250","Chst11","XP_006513972.1",58250,0.217326097126818,4.41489316263504,1.06668408183306,0.301695636125212,0.681739553270236
"53356","Eif3g","NP_058572.2",53356,-0.160230405452726,6.34954363781807,1.06625346307923,0.301793235758775,0.681847600948892
"546644","Ly6g","NP_001297367.1",546644,-0.237966602259897,6.34775098490842,1.06591910746622,0.301869045464931,0.681866737132007
"387609","Zhx2","NP_955520.1",387609,0.125158628510721,4.69978041320145,1.06577698306723,0.301901277304942,0.681866737132007
"214459","Fnbp1l","NP_694758.2",214459,0.168073243086664,5.91240257684608,1.06526622528909,0.302017146730797,0.681910975967493
"74360","Cep57","NP_001297650.1",74360,-0.103100732793811,5.12253008539217,1.06525170116818,0.30202044248093,0.681910975967493
"72002","Slc39a5","XP_006514235.1",72002,0.20131095090975,7.43637104947177,1.064327581026,0.302230235233901,0.682272177643565
"53381","Prdx4","XP_011246146.1",53381,0.207327791059703,3.51188655322388,1.06344908612529,0.302429844588529,0.682557065437508
"227753","Gsn","NP_001193296.1",227753,-0.192939421321932,7.29016457183788,1.06318922111453,0.302488923058175,0.682557065437508
"234130","Dkk4","XP_006509161.1",234130,-0.383193096511511,-0.801989261381824,1.06284185128753,0.302567918396689,0.682557065437508
"50926","Hnrnpdl","NP_057899.2",50926,0.134410946141887,6.6229690360476,1.06279898728818,0.302577667940361,0.682557065437508
"71721","Fam13c","XP_017169591.1",71721,0.281160005692748,3.14609021110012,1.06262856339653,0.302616435371622,0.682557065437508
"109658","Txlna","NP_001186624.1",109658,0.151601494599422,4.61081749654095,1.06245707638756,0.302655451109958,0.682557065437508
"545124","Tdg-ps","XP_006521693.1",545124,0.393701457387507,-0.864404485880772,1.06201702546259,0.302755598685788,0.682594516488787
"104458","Rars","NP_080212.2",104458,0.10885162006722,5.77250986231047,1.06194613804112,0.302771735373057,0.682594516488787
"20619","Snap23","XP_006499118.1",20619,0.153999917357853,5.8381346505007,1.06084569367353,0.303022381089766,0.682959865053306
"59053","Hgh1","XP_006521290.2",59053,0.183884961857394,1.88435797807704,1.06058961256019,0.303080746535504,0.682959865053306
"108147","Atic","NP_080471.2",108147,0.111328484899155,5.08902454593143,1.06020368271126,0.3031687342546,0.682959865053306
"240549","Gm4952","NP_001161379.1",240549,0.285091889322444,3.88600474609373,1.06019876542469,0.303169855554189,0.682959865053306
"12984","Csf2rb2","NP_001274318.1",12984,-0.643098275799732,-2.23875332864719,1.06014060826844,0.303183117663851,0.682959865053306
"215789","Phactr2","NP_001181994.1",215789,0.485048648358617,-0.562431302922195,1.05951721521195,0.303325322783093,0.683167837664404
"93836","Rnf111","XP_006511639.1",93836,0.239506125068425,3.78184048348129,1.05853752865955,0.303548977865813,0.683209240682618
"213464","Rbbp5","XP_006529421.1",213464,0.0986864695030096,5.11077929126724,1.05837704983281,0.303585634286661,0.683209240682618
"19065","Npy4r","NP_032945.3",19065,0.582347825351531,-1.7358856730299,1.05789555330853,0.30369565160192,0.683209240682618
"28253","Slco1b2","XP_006507026.1",28253,0.304568024867229,7.53207570093327,1.05765793707448,0.303749963610778,0.683209240682618
"64656","Mrps23","NP_001278199.1",64656,-0.187048482223144,5.62405352861499,1.05756033274422,0.303772276697302,0.683209240682618
"68845","Pih1d1","XP_017167766.1",68845,0.234849770508439,4.16942722761388,1.057554276518,0.303773661266129,0.683209240682618
"75015","4930503B20Rik","XP_011238567.1",75015,-0.211338374884405,2.26772163513062,1.05746992554342,0.303792946355816,0.683209240682618
"67343","Tex43","XP_006526238.1",67343,-0.388472757629776,-1.27397559171119,1.0573756377478,0.303814505165438,0.683209240682618
"237221","Gemin8","NP_001297651.1",237221,0.19402770961954,2.40715662368731,1.0573660582625,0.303816695615781,0.683209240682618
"224792","Adgrf5","XP_006524188.1",224792,-0.253168718752688,6.70334850350727,1.05725302164029,0.303842544173323,0.683209240682618
"11920","Atm","NP_031525.2",11920,0.329868317094888,4.17921256504291,1.05659683007691,0.303992654412678,0.683415218107699
"381045","Ccdc58","NP_941047.1",381045,-0.18174178732121,4.43481359879832,1.05641640174014,0.304033945964531,0.683415218107699
"20650","Sntb2","NP_033255.1",20650,0.209508960988108,4.10132154969057,1.05618622216529,0.304086633759775,0.683421486047568
"215707","Ccdc92","NP_659068.1",215707,-0.20272350196884,3.85759089104937,1.05557293146592,0.304227072822447,0.683624936731129
"66272","Cox16","NP_001296738.1",66272,0.170809033708131,3.03725239592094,1.05523020433981,0.304305591349138,0.683689202611187
"71819","Kif23","XP_006511516.1",71819,0.42390922707223,-0.312291782056483,1.05356660029928,0.304687094411876,0.684382272493395
"53791","Tlr5","XP_017177187.1",53791,0.491120792961134,-0.932766788129043,1.05343592293658,0.304717087971104,0.684382272493395
"59022","Edf1","XP_006498271.1",59022,0.190752779147939,6.25421235893535,1.05323165172916,0.304763980719715,0.684382272493395
"104383","Rcor2","NP_473389.2",104383,0.350285234755131,-0.395020021817916,1.0528611230385,0.304849063572309,0.684461110604319
"53892","Ppm1d","NP_058606.3",53892,-0.180855359397311,4.09068447280072,1.05240183782944,0.304954569857467,0.684494517461731
"69802","Cox11","NP_950173.1",69802,-0.200659257963308,5.10799053979851,1.05228624155077,0.304981131898414,0.684494517461731
"68152","Fam133b","NP_001035966.1",68152,-0.158188828383235,4.78172048482688,1.05214376106328,0.305013875589146,0.684494517461731
"72320","Kif1bp","NP_082473.2",72320,-0.128421661129671,5.73554164795898,1.05172504885429,0.305110126912924,0.684529131594566
"67838","Dnajb11","NP_080676.3",67838,0.128204397791124,6.3133115571201,1.05125918883326,0.305217262533568,0.684529131594566
"67826","Snap47","XP_006534088.1",67826,0.257697857894962,2.31348866316793,1.05119480781239,0.305232072314327,0.684529131594566
"270624","Spin4","NP_848868.1",270624,0.331020715177622,1.75789519744463,1.05093271114005,0.305292372888607,0.684529131594566
"12648","Chd1","NP_031716.2",12648,0.270499186063188,5.42968309562491,1.0508267668037,0.30531675187616,0.684529131594566
"26381","Esrrg","XP_011237218.1",26381,0.171617923885739,5.66266739104732,1.05077275687071,0.305329181141297,0.684529131594566
"231887","Pdap1","NP_001028485.1",231887,-0.112109915099306,6.04055562502991,1.05016907983968,0.305468149474487,0.684628248084428
"237758","Zfp454","XP_017170007.1",237758,0.330046403359792,-0.0566607317959412,1.05014642518184,0.305473366241526,0.684628248084428
"245886","Ankrd27","XP_006540048.1",245886,-0.0976897451934447,4.80836619807878,1.04936303427007,0.305653831391645,0.684875916260593
"21803","Tgfb1","NP_035707.1",21803,0.262249668914855,3.13524758790342,1.04923263519628,0.305683884061113,0.684875916260593
"17701","Msx1","NP_034965.2",17701,0.392918331115149,-0.788624705221241,1.04767441729241,0.306043298015679,0.685466628554086
"72183","Snx6","XP_006516316.1",72183,-0.167784899948346,6.44855881001541,1.04765248557146,0.306048360627778,0.685466628554086
"52440","Tax1bp1","XP_006506433.1",52440,-0.11250441978376,7.55826036139012,1.04743883021114,0.306097685472897,0.685466628554086
"68846","Rnf208","NP_789804.2",68846,0.27810749839933,3.6446312887275,1.04689676037737,0.306222874878233,0.685634869107778
"16526","Kcnk2","XP_006497184.1",16526,0.85807545953339,-1.75179324323902,1.04661698515317,0.306287514088661,0.685667504569843
"67302","Zc3h13","XP_006519512.1",67302,0.103807378017995,7.76787927328228,1.04534555439687,0.306581488087098,0.686189225321791
"331046","Tgm4","NP_808579.2",331046,-0.157953482051568,2.1903390068662,1.04497074804962,0.306668218775096,0.686189225321791
